T,S,D
17-Jul-2016 14:10:00,4.556972,305.2151
17-Jul-2016 14:20:00,4.364746,305.3301
17-Jul-2016 14:30:00,4.138473,309.1859
17-Jul-2016 14:40:00,4.225961,313.065
17-Jul-2016 14:50:00,4.74784,313.6941
17-Jul-2016 15:00:00,4.503778,309.6891
17-Jul-2016 15:10:00,4.748476,310.3244
17-Jul-2016 15:20:00,4.459582,312.3489
17-Jul-2016 15:30:00,4.513252,310.752
17-Jul-2016 15:40:00,4.737012,309.8782
17-Jul-2016 15:50:00,4.454672,307.063
17-Jul-2016 16:00:00,4.14319,301.7273
17-Jul-2016 16:10:00,4.425948,305.7331
17-Jul-2016 16:20:00,4.42443,308.3735
17-Jul-2016 16:30:00,4.707663,309.8856
17-Jul-2016 16:40:00,5.01975,311.5162
17-Jul-2016 16:50:00,4.962541,312.6335
17-Jul-2016 17:00:00,3.970888,305.0179
17-Jul-2016 17:10:00,3.483281,307.1251
17-Jul-2016 17:20:00,3.418391,304.4969
17-Jul-2016 17:30:00,3.045872,295.5769
17-Jul-2016 17:40:00,2.783175,301.2636
17-Jul-2016 17:50:00,2.938178,292.7571
17-Jul-2016 18:00:00,2.483438,292.925
17-Jul-2016 18:10:00,2.75947,295.9783
17-Jul-2016 18:20:00,2.51095,296.5811
17-Jul-2016 18:30:00,2.716372,295.2202
17-Jul-2016 18:40:00,3.018013,296.7458
17-Jul-2016 18:50:00,2.443636,298.9524
17-Jul-2016 19:00:00,2.420958,304.5703
17-Jul-2016 19:10:00,2.123582,295.0498
17-Jul-2016 19:20:00,2.378731,288.8401
17-Jul-2016 19:30:00,2.233483,283.5753
17-Jul-2016 19:40:00,1.961713,276.3806
17-Jul-2016 19:50:00,2.011767,252.9303
17-Jul-2016 20:00:00,2.823493,253.5989
17-Jul-2016 20:10:00,3.047203,263.1379
17-Jul-2016 20:20:00,2.792293,260.247
17-Jul-2016 20:30:00,2.827768,255.8163
17-Jul-2016 20:40:00,2.651001,260.7827
17-Jul-2016 20:50:00,2.206706,255.3793
17-Jul-2016 21:00:00,2.612946,238.8072
17-Jul-2016 21:10:00,2.809373,236.1575
17-Jul-2016 21:20:00,2.596581,232.6111
17-Jul-2016 21:30:00,2.442772,230.4257
17-Jul-2016 21:40:00,2.524117,224.6514
17-Jul-2016 21:50:00,2.970171,231.7841
17-Jul-2016 22:00:00,3.772203,236.6253
17-Jul-2016 22:10:00,3.479755,240.7189
17-Jul-2016 22:20:00,3.61602,237.3714
17-Jul-2016 22:30:00,3.608113,234.4926
17-Jul-2016 22:40:00,3.897267,234.3715
17-Jul-2016 22:50:00,3.591291,231.4638
17-Jul-2016 23:00:00,5.504547,263.9359
17-Jul-2016 23:10:00,6.471703,272.256
17-Jul-2016 23:20:00,5.64173,264.3559
17-Jul-2016 23:30:00,5.860682,263.2545
17-Jul-2016 23:40:00,6.391571,263.2624
17-Jul-2016 23:50:00,5.969588,260.9242
18-Jul-2016 00:00:00,5.73373,259.499
18-Jul-2016 00:10:00,6.115189,258.6673
18-Jul-2016 00:20:00,5.597648,258.9148
18-Jul-2016 00:30:00,4.801908,256.0696
18-Jul-2016 00:40:00,4.661411,257.2727
18-Jul-2016 00:50:00,4.883358,262.0713
18-Jul-2016 01:00:00,4.192336,264.0287
18-Jul-2016 01:10:00,3.291525,256.293
18-Jul-2016 01:20:00,2.805499,255.7988
18-Jul-2016 01:30:00,2.953884,259.7325
18-Jul-2016 01:40:00,2.659249,254.7481
18-Jul-2016 01:50:00,2.431595,253.0898
18-Jul-2016 02:00:00,2.922216,238.4273
18-Jul-2016 02:10:00,3.626303,234.6841
18-Jul-2016 02:20:00,3.24731,226.6722
18-Jul-2016 02:30:00,2.691231,228.6564
18-Jul-2016 02:40:00,2.671119,206.2543
18-Jul-2016 02:50:00,2.900963,203.0513
18-Jul-2016 03:00:00,2.688561,200.6956
18-Jul-2016 03:10:00,2.934447,202.9107
18-Jul-2016 03:20:00,3.045235,201.3207
18-Jul-2016 03:30:00,2.680335,199.0461
18-Jul-2016 03:40:00,2.994819,199.089
18-Jul-2016 03:50:00,3.137836,201.4576
18-Jul-2016 04:00:00,3.825577,202.5173
18-Jul-2016 04:10:00,3.745503,202.3614
18-Jul-2016 04:20:00,3.311377,201.0305
18-Jul-2016 04:30:00,2.850696,196.911
18-Jul-2016 04:40:00,2.795708,199.8973
18-Jul-2016 04:50:00,3.131484,200.4442
18-Jul-2016 05:00:00,3.674896,202.1411
18-Jul-2016 05:10:00,3.417756,201.347
18-Jul-2016 05:20:00,3.152645,200.4835
18-Jul-2016 05:30:00,2.868724,199.7428
18-Jul-2016 05:40:00,3.504102,200.7152
18-Jul-2016 05:50:00,3.467625,202.4673
18-Jul-2016 06:00:00,3.098284,200.9346
18-Jul-2016 06:10:00,2.83814,202.0476
18-Jul-2016 06:20:00,3.201933,202.9044
18-Jul-2016 06:30:00,3.878198,202.3596
18-Jul-2016 06:40:00,4.045558,203.361
18-Jul-2016 06:50:00,3.793607,205.5361
18-Jul-2016 07:00:00,3.659183,206.3254
18-Jul-2016 07:10:00,3.725753,202.797
18-Jul-2016 07:20:00,3.278132,202.462
18-Jul-2016 07:30:00,2.805061,202.5662
18-Jul-2016 07:40:00,2.133693,230.6795
18-Jul-2016 07:50:00,2.038584,260.3134
18-Jul-2016 08:00:00,2.363717,262.5198
18-Jul-2016 08:10:00,2.141226,257.3958
18-Jul-2016 08:20:00,2.217683,257.1373
18-Jul-2016 08:30:00,2.172253,248.0849
18-Jul-2016 08:40:00,2.020352,243.2374
18-Jul-2016 08:50:00,2.063771,244.3596
18-Jul-2016 09:00:00,2.874169,239.1496
18-Jul-2016 09:10:00,2.834429,230.9673
18-Jul-2016 09:20:00,2.787887,246.1876
18-Jul-2016 09:30:00,4.114285,254.2794
18-Jul-2016 09:40:00,5.121409,257.3642
18-Jul-2016 09:50:00,4.897501,258.7768
18-Jul-2016 10:00:00,4.494098,258.3221
18-Jul-2016 10:10:00,4.358128,258.4291
18-Jul-2016 10:20:00,4.10027,259.2232
18-Jul-2016 10:30:00,3.704898,257.4026
18-Jul-2016 10:40:00,2.358581,252.3964
18-Jul-2016 10:50:00,2.35635,250.6033
18-Jul-2016 11:00:00,2.595434,252.2206
18-Jul-2016 11:10:00,4.372765,259.3531
18-Jul-2016 11:20:00,3.25258,281.1966
18-Jul-2016 11:30:00,2.624823,264.8696
18-Jul-2016 11:40:00,2.416446,253.0097
18-Jul-2016 11:50:00,2.802536,259.292
18-Jul-2016 12:00:00,3.120286,261.92
18-Jul-2016 12:10:00,1.846568,230.6486
18-Jul-2016 12:20:00,2.133146,210.823
18-Jul-2016 12:30:00,1.944938,202.9707
18-Jul-2016 12:40:00,2.012456,200.3859
18-Jul-2016 12:50:00,1.735124,202.7816
18-Jul-2016 13:00:00,1.984594,201.5166
18-Jul-2016 13:10:00,2.459319,202.6454
18-Jul-2016 13:20:00,2.099957,201.6593
18-Jul-2016 13:30:00,1.687048,199.7345
18-Jul-2016 13:40:00,1.673617,189.7355
18-Jul-2016 13:50:00,2.016503,192.1972
18-Jul-2016 14:00:00,1.870811,194.5272
18-Jul-2016 14:10:00,1.971326,184.4005
18-Jul-2016 14:20:00,2.26657,178.1654
18-Jul-2016 14:30:00,2.429226,178.4053
18-Jul-2016 14:40:00,2.471376,183.7341
18-Jul-2016 14:50:00,2.406991,182.4128
18-Jul-2016 15:00:00,2.419549,191.4706
18-Jul-2016 15:10:00,2.582056,183.9434
18-Jul-2016 15:20:00,2.744287,182.4315
18-Jul-2016 15:30:00,2.50418,189.5059
18-Jul-2016 15:40:00,2.015295,195.6932
18-Jul-2016 15:50:00,2.43547,202.1487
18-Jul-2016 16:00:00,2.42811,193.1809
18-Jul-2016 16:10:00,2.396861,192.0284
18-Jul-2016 16:20:00,2.598014,192.5119
18-Jul-2016 16:30:00,2.634776,194.883
18-Jul-2016 16:40:00,2.456039,194.6677
18-Jul-2016 16:50:00,2.625451,198.0657
18-Jul-2016 17:00:00,2.529757,211.8245
18-Jul-2016 17:10:00,2.92768,230.4647
18-Jul-2016 17:20:00,3.309323,251.9316
18-Jul-2016 17:30:00,3.852467,254.2546
18-Jul-2016 17:40:00,4.64312,259.337
18-Jul-2016 17:50:00,4.938782,257.3096
18-Jul-2016 18:00:00,4.875305,259.4055
18-Jul-2016 18:10:00,5.090088,263.6252
18-Jul-2016 18:20:00,4.888667,264.1297
18-Jul-2016 18:30:00,5.079161,263.238
18-Jul-2016 18:40:00,3.98885,255.3574
18-Jul-2016 18:50:00,3.453903,241.6366
18-Jul-2016 19:00:00,3.705753,238.7824
18-Jul-2016 19:10:00,3.771642,231.9934
18-Jul-2016 19:20:00,3.80541,232.7221
18-Jul-2016 19:30:00,3.81237,242.2139
18-Jul-2016 19:40:00,3.488792,244.751
18-Jul-2016 19:50:00,3.278829,249.1835
18-Jul-2016 20:00:00,4.63382,254.5787
18-Jul-2016 20:10:00,5.588291,257.6326
18-Jul-2016 20:20:00,4.554898,255.4259
18-Jul-2016 20:30:00,5.795321,257.5218
18-Jul-2016 20:40:00,5.543938,257.9628
18-Jul-2016 20:50:00,5.472688,257.4618
18-Jul-2016 21:00:00,5.918901,256.4765
18-Jul-2016 21:10:00,5.879085,256.9218
18-Jul-2016 21:20:00,5.949181,257.2562
18-Jul-2016 21:30:00,5.289454,257.9745
18-Jul-2016 21:40:00,6.027364,260.7726
18-Jul-2016 21:50:00,5.899039,255.9916
18-Jul-2016 22:00:00,5.910939,255.5478
18-Jul-2016 22:10:00,6.864741,255.912
18-Jul-2016 22:20:00,6.505833,259.0285
18-Jul-2016 22:30:00,6.36424,259.4101
18-Jul-2016 22:40:00,6.330227,257.0852
18-Jul-2016 22:50:00,6.433802,256.4118
18-Jul-2016 23:00:00,6.251736,257.089
18-Jul-2016 23:10:00,7.665401,253.3692
18-Jul-2016 23:20:00,6.832069,256.0322
18-Jul-2016 23:30:00,7.073661,254.9502
18-Jul-2016 23:40:00,6.141352,255.6069
18-Jul-2016 23:50:00,8.133263,245.9538
19-Jul-2016 00:00:00,7.369106,252.4836
19-Jul-2016 00:10:00,7.66561,251.5451
19-Jul-2016 00:20:00,6.885605,255.494
19-Jul-2016 00:30:00,6.635122,257.7067
19-Jul-2016 00:40:00,6.162683,259.3424
19-Jul-2016 00:50:00,7.032241,263.5963
19-Jul-2016 01:00:00,7.384715,262.2582
19-Jul-2016 01:10:00,7.003542,264.92
19-Jul-2016 01:20:00,6.158049,271.2714
19-Jul-2016 01:30:00,5.596583,274.4426
19-Jul-2016 01:40:00,5.833206,264.828
19-Jul-2016 01:50:00,4.451537,256.463
19-Jul-2016 02:00:00,3.500508,247.5071
19-Jul-2016 02:10:00,4.616397,257.4493
19-Jul-2016 02:20:00,4.031182,250.4326
19-Jul-2016 02:30:00,4.000229,239.8459
19-Jul-2016 02:40:00,3.393461,252.2622
19-Jul-2016 02:50:00,2.72378,233.7235
19-Jul-2016 03:00:00,1.639205,210.6951
19-Jul-2016 03:10:00,1.011761,195.8859
19-Jul-2016 03:20:00,1.071571,230.0302
19-Jul-2016 03:30:00,0.4741881,18.13002
19-Jul-2016 03:40:00,1.315424,176.43
19-Jul-2016 03:50:00,1.868189,201.0798
19-Jul-2016 04:00:00,2.236027,211.6694
19-Jul-2016 04:10:00,2.034844,229.6837
19-Jul-2016 04:20:00,2.259102,223.5124
19-Jul-2016 04:30:00,2.492563,228.8813
19-Jul-2016 04:40:00,3.261545,220.5841
19-Jul-2016 04:50:00,3.639852,237.6439
19-Jul-2016 05:00:00,3.593127,233.05
19-Jul-2016 05:10:00,3.542516,227.8102
19-Jul-2016 05:20:00,3.399847,258.3043
19-Jul-2016 05:30:00,4.527699,274.4891
19-Jul-2016 05:40:00,5.542733,270.5835
19-Jul-2016 05:50:00,5.287332,275.0848
19-Jul-2016 06:00:00,5.112844,280.1981
19-Jul-2016 06:10:00,5.419278,280.6348
19-Jul-2016 06:20:00,5.483435,276.2588
19-Jul-2016 06:30:00,3.753979,271.0122
19-Jul-2016 06:40:00,3.756016,264.0267
19-Jul-2016 06:50:00,2.351679,246.4996
19-Jul-2016 07:00:00,1.936408,251.7324
19-Jul-2016 07:10:00,1.575742,182.0899
19-Jul-2016 07:20:00,1.247334,215.3457
19-Jul-2016 07:30:00,1.444543,210.3479
19-Jul-2016 07:40:00,0.8849148,142.7025
19-Jul-2016 07:50:00,1.136753,146.2878
19-Jul-2016 08:00:00,1.088016,233.6347
19-Jul-2016 08:10:00,1.463269,243.3501
19-Jul-2016 08:20:00,1.233569,218.2516
19-Jul-2016 08:30:00,1.908136,264.5875
19-Jul-2016 08:40:00,2.115835,271.7105
19-Jul-2016 08:50:00,2.11383,285.5502
19-Jul-2016 09:00:00,1.055537,247.538
19-Jul-2016 09:10:00,0.8798442,228.1534
19-Jul-2016 09:20:00,0.7862512,239.4738
19-Jul-2016 09:30:00,0.7109885,198.179
19-Jul-2016 09:40:00,0.8860716,190.5538
19-Jul-2016 09:50:00,0.8618072,196.3352
19-Jul-2016 10:00:00,0.963652,215.2273
19-Jul-2016 10:10:00,1.244964,232.5042
19-Jul-2016 10:20:00,1.199174,235.3825
19-Jul-2016 10:30:00,1.226217,241.6124
19-Jul-2016 10:40:00,1.190401,256.1097
19-Jul-2016 10:50:00,1.261423,256.3034
19-Jul-2016 11:00:00,1.256992,241.6996
19-Jul-2016 11:10:00,1.386685,249.7432
19-Jul-2016 11:20:00,1.213013,241.3903
19-Jul-2016 11:30:00,1.390901,237.0059
19-Jul-2016 11:40:00,1.322734,251.5137
19-Jul-2016 11:50:00,1.26126,241.2649
19-Jul-2016 12:00:00,1.272728,221.8234
19-Jul-2016 12:10:00,1.24516,219.6921
19-Jul-2016 12:20:00,1.167168,228.9369
19-Jul-2016 12:30:00,1.704417,267.5516
19-Jul-2016 12:40:00,1.311038,237.4493
19-Jul-2016 12:50:00,1.334242,250.9282
19-Jul-2016 13:00:00,2.219137,101.574
19-Jul-2016 13:10:00,2.939131,104.585
19-Jul-2016 13:20:00,3.626767,98.82301
19-Jul-2016 13:30:00,4.61624,101.0466
19-Jul-2016 13:40:00,4.399505,101.9107
19-Jul-2016 13:50:00,4.312351,104.9684
19-Jul-2016 14:00:00,4.187123,102.1059
19-Jul-2016 14:10:00,4.573625,104.4311
19-Jul-2016 14:20:00,4.545969,105.6981
19-Jul-2016 14:30:00,4.311675,110.6275
19-Jul-2016 14:40:00,4.519303,121.1039
19-Jul-2016 14:50:00,4.419279,127.9131
19-Jul-2016 15:00:00,4.496969,129.8869
19-Jul-2016 15:10:00,4.273884,123.6318
19-Jul-2016 15:20:00,4.398795,118.7884
19-Jul-2016 15:30:00,4.255943,125.1693
19-Jul-2016 15:40:00,4.341048,118.9425
19-Jul-2016 15:50:00,3.90205,115.0468
19-Jul-2016 16:00:00,3.906444,113.5184
19-Jul-2016 16:10:00,4.176508,113.8229
19-Jul-2016 16:20:00,4.397006,117.9276
19-Jul-2016 16:30:00,5.107872,118.9186
19-Jul-2016 16:40:00,4.255668,118.5178
19-Jul-2016 16:50:00,4.149107,114.0911
19-Jul-2016 17:00:00,4.124156,103.9666
19-Jul-2016 17:10:00,4.377646,109.6038
19-Jul-2016 17:20:00,4.554481,111.5958
19-Jul-2016 17:30:00,4.273311,114.7686
19-Jul-2016 17:40:00,4.890818,116.9404
19-Jul-2016 17:50:00,4.183963,106.0791
19-Jul-2016 18:00:00,4.55757,101.2963
19-Jul-2016 18:10:00,4.861312,99.8465
19-Jul-2016 18:20:00,5.106216,99.82599
19-Jul-2016 18:30:00,5.40373,102.0511
19-Jul-2016 18:40:00,5.554706,99.56029
19-Jul-2016 18:50:00,5.662709,98.30651
19-Jul-2016 19:00:00,5.878271,99.22509
19-Jul-2016 19:10:00,6.203584,100.9046
19-Jul-2016 19:20:00,6.232231,100.833
19-Jul-2016 19:30:00,6.484472,103.7711
19-Jul-2016 19:40:00,6.227091,101.6445
19-Jul-2016 19:50:00,6.411672,103.0379
19-Jul-2016 20:00:00,6.536028,102.7005
19-Jul-2016 20:10:00,6.491251,100.8842
19-Jul-2016 20:20:00,6.678473,101.217
19-Jul-2016 20:30:00,6.833941,98.36153
19-Jul-2016 20:40:00,6.863067,95.50499
19-Jul-2016 20:50:00,6.587989,98.09851
19-Jul-2016 21:00:00,6.318634,99.82892
19-Jul-2016 21:10:00,6.034023,96.02126
19-Jul-2016 21:20:00,5.993528,99.99795
19-Jul-2016 21:30:00,5.43309,107.4254
19-Jul-2016 21:40:00,5.63931,115.6698
19-Jul-2016 21:50:00,6.356331,114.9179
19-Jul-2016 22:00:00,6.737922,110.4742
19-Jul-2016 22:10:00,6.545337,108.3045
19-Jul-2016 22:20:00,6.339695,106.9849
19-Jul-2016 22:30:00,5.889919,107.1006
19-Jul-2016 22:40:00,6.017207,106.1164
19-Jul-2016 22:50:00,6.326198,105.8684
19-Jul-2016 23:00:00,6.441606,105.4641
19-Jul-2016 23:10:00,6.435462,108.7668
19-Jul-2016 23:20:00,6.746232,112.5128
19-Jul-2016 23:30:00,6.780153,113.0435
19-Jul-2016 23:40:00,6.36541,112.6224
19-Jul-2016 23:50:00,6.468752,115.3654
20-Jul-2016 00:00:00,6.824472,116.4653
20-Jul-2016 00:10:00,6.640222,121.6474
20-Jul-2016 00:20:00,6.980546,118.873
20-Jul-2016 00:30:00,6.385243,127.3575
20-Jul-2016 00:40:00,6.222208,127.0347
20-Jul-2016 00:50:00,7.423131,124.6202
20-Jul-2016 01:00:00,7.168293,126.2174
20-Jul-2016 01:10:00,6.059821,138.6896
20-Jul-2016 01:20:00,5.890231,141.2913
20-Jul-2016 01:30:00,6.439703,131.1362
20-Jul-2016 01:40:00,6.349825,130.4055
20-Jul-2016 01:50:00,6.20097,133.4392
20-Jul-2016 02:00:00,6.950454,128.7484
20-Jul-2016 02:10:00,7.269844,128.0865
20-Jul-2016 02:20:00,6.767825,131.9991
20-Jul-2016 02:30:00,6.225181,135.4272
20-Jul-2016 02:40:00,5.854235,128.1809
20-Jul-2016 02:50:00,7.03513,128.3855
20-Jul-2016 03:00:00,7.7978,126.8663
20-Jul-2016 03:10:00,7.313913,129.9493
20-Jul-2016 03:20:00,7.280645,128.0275
20-Jul-2016 03:30:00,7.921044,124.9272
20-Jul-2016 03:40:00,9.072638,125.9606
20-Jul-2016 03:50:00,9.095184,129.3675
20-Jul-2016 04:00:00,8.319769,128.8835
20-Jul-2016 04:10:00,6.689107,126.9255
20-Jul-2016 04:20:00,7.795766,122.767
20-Jul-2016 04:30:00,8.29002,124.737
20-Jul-2016 04:40:00,8.518994,135.6703
20-Jul-2016 04:50:00,7.353285,144.5016
20-Jul-2016 05:00:00,7.586175,151.1697
20-Jul-2016 05:10:00,7.951797,143.4355
20-Jul-2016 05:20:00,8.091671,138.4066
20-Jul-2016 05:30:00,7.509001,142.8477
20-Jul-2016 05:40:00,7.039613,152.5255
20-Jul-2016 05:50:00,4.575999,193.5857
20-Jul-2016 06:00:00,3.139727,202.5751
20-Jul-2016 06:10:00,3.447135,187.8011
20-Jul-2016 06:20:00,4.136675,175.1133
20-Jul-2016 06:30:00,4.439638,168.8283
20-Jul-2016 06:40:00,6.236519,165.5042
20-Jul-2016 06:50:00,5.129566,158.2838
20-Jul-2016 07:00:00,6.508266,123.7163
20-Jul-2016 07:10:00,6.707126,106.8012
20-Jul-2016 07:20:00,6.857402,106.3446
20-Jul-2016 07:30:00,6.180861,94.29505
20-Jul-2016 07:40:00,5.987671,110.6738
20-Jul-2016 07:50:00,6.079948,106.814
20-Jul-2016 08:00:00,5.579411,106.7832
20-Jul-2016 08:10:00,5.53211,120.8767
20-Jul-2016 08:20:00,6.146304,132.4221
20-Jul-2016 08:30:00,6.380824,126.3288
20-Jul-2016 08:40:00,6.02638,123.4041
20-Jul-2016 08:50:00,5.786953,125.0884
20-Jul-2016 09:00:00,5.018383,143.7801
20-Jul-2016 09:10:00,3.729109,172.487
20-Jul-2016 09:20:00,4.287047,169.1933
20-Jul-2016 09:30:00,5.520453,156.2347
20-Jul-2016 09:40:00,6.334372,149.681
20-Jul-2016 09:50:00,7.535527,145.6953
20-Jul-2016 10:00:00,7.477294,150.2416
20-Jul-2016 10:10:00,7.864251,155.1696
20-Jul-2016 10:20:00,7.391523,156.4123
20-Jul-2016 10:30:00,8.551467,156.305
20-Jul-2016 10:40:00,8.163227,150.4515
20-Jul-2016 10:50:00,7.548046,148.0203
20-Jul-2016 11:00:00,6.998264,151.921
20-Jul-2016 11:10:00,4.799568,169.2343
20-Jul-2016 11:20:00,6.969879,156.4145
20-Jul-2016 11:30:00,9.215732,149.6172
20-Jul-2016 11:40:00,8.961604,158.0581
20-Jul-2016 11:50:00,6.458966,174.4707
20-Jul-2016 12:00:00,9.751087,167.4373
20-Jul-2016 12:10:00,8.335073,154.8799
20-Jul-2016 12:20:00,6.1677,129.197
20-Jul-2016 12:30:00,6.454403,143.5584
20-Jul-2016 12:40:00,6.405613,151.4808
20-Jul-2016 12:50:00,7.099957,142.075
20-Jul-2016 13:00:00,6.769373,144.4592
20-Jul-2016 13:10:00,7.203576,144.4229
20-Jul-2016 13:20:00,8.03498,149.4212
20-Jul-2016 13:30:00,7.168273,145.0575
20-Jul-2016 13:40:00,6.766664,139.464
20-Jul-2016 13:50:00,7.348414,143.3741
20-Jul-2016 14:00:00,7.025104,148.801
20-Jul-2016 14:10:00,6.434138,142.1219
20-Jul-2016 14:20:00,5.350016,153.4217
20-Jul-2016 14:30:00,3.55127,155.9493
20-Jul-2016 14:40:00,5.802243,159.3047
20-Jul-2016 14:50:00,3.880125,177.1871
20-Jul-2016 15:00:00,4.43409,156.2836
20-Jul-2016 15:10:00,5.466854,152.2603
20-Jul-2016 15:20:00,6.021488,151.0145
20-Jul-2016 15:30:00,6.737136,151.9427
20-Jul-2016 15:40:00,7.149578,157.8543
20-Jul-2016 15:50:00,7.030301,159.1036
20-Jul-2016 16:00:00,6.286623,155.6332
20-Jul-2016 16:10:00,5.547474,167.046
20-Jul-2016 16:20:00,3.809161,177.2421
20-Jul-2016 16:30:00,3.47098,187.8673
20-Jul-2016 16:40:00,2.558237,190.6653
20-Jul-2016 16:50:00,2.478445,200.4822
20-Jul-2016 17:00:00,1.901117,195.4114
20-Jul-2016 17:10:00,1.664832,187.452
20-Jul-2016 17:20:00,3.444819,172.9112
20-Jul-2016 17:30:00,3.680958,168.8176
20-Jul-2016 17:40:00,2.529154,200.7141
20-Jul-2016 17:50:00,1.64128,214.2975
20-Jul-2016 18:00:00,1.571273,185.2648
20-Jul-2016 18:10:00,3.773659,145.16
20-Jul-2016 18:20:00,4.712736,136.3803
20-Jul-2016 18:30:00,4.647093,143.3437
20-Jul-2016 18:40:00,4.357236,146.7516
20-Jul-2016 18:50:00,3.950304,159.8164
20-Jul-2016 19:00:00,4.013245,157.09
20-Jul-2016 19:10:00,1.937832,176.6794
20-Jul-2016 19:20:00,2.058527,184.299
20-Jul-2016 19:30:00,1.938124,182.1589
20-Jul-2016 19:40:00,1.579149,182.242
20-Jul-2016 19:50:00,1.566787,196.0732
20-Jul-2016 20:00:00,1.73049,191.1522
20-Jul-2016 20:10:00,3.158301,202.4591
20-Jul-2016 20:20:00,1.544771,212.0318
20-Jul-2016 20:30:00,0.6658173,184.8189
20-Jul-2016 20:40:00,0.7922182,166.3241
20-Jul-2016 20:50:00,0.7524338,152.2912
20-Jul-2016 21:00:00,0.8396828,145.7357
20-Jul-2016 21:10:00,0.8154136,206.6136
20-Jul-2016 21:20:00,0.5288265,202.6993
20-Jul-2016 21:30:00,0.3928269,282.2657
20-Jul-2016 21:40:00,1.264844,0.1943879
20-Jul-2016 21:50:00,3.051059,307.9665
20-Jul-2016 22:00:00,2.879172,312.7634
20-Jul-2016 22:10:00,2.42601,303.3802
20-Jul-2016 22:20:00,2.887332,304.0614
20-Jul-2016 22:30:00,2.827359,290.6239
20-Jul-2016 22:40:00,3.684535,293.9396
20-Jul-2016 22:50:00,4.143013,293.3267
20-Jul-2016 23:00:00,3.966794,294.035
20-Jul-2016 23:10:00,3.936697,299.1084
20-Jul-2016 23:20:00,3.622732,290.4077
20-Jul-2016 23:30:00,3.841079,289.6328
20-Jul-2016 23:40:00,4.336315,297.5817
20-Jul-2016 23:50:00,4.528618,304.2955
21-Jul-2016 00:00:00,4.083452,299.836
21-Jul-2016 00:10:00,4.248842,295.7052
21-Jul-2016 00:20:00,3.525462,298.7267
21-Jul-2016 00:30:00,4.121778,305.4057
21-Jul-2016 00:40:00,3.800165,309.5484
21-Jul-2016 00:50:00,3.873216,315.7037
21-Jul-2016 01:00:00,3.709088,325.6437
21-Jul-2016 01:10:00,3.696182,321.6236
21-Jul-2016 01:20:00,4.03503,321.5528
21-Jul-2016 01:30:00,4.004836,319.0872
21-Jul-2016 01:40:00,3.890796,321.1065
21-Jul-2016 01:50:00,3.530798,324.6788
21-Jul-2016 02:00:00,3.503605,334.6297
21-Jul-2016 02:10:00,3.422407,328.0971
21-Jul-2016 02:20:00,3.740484,327.5868
21-Jul-2016 02:30:00,4.008497,325.5892
21-Jul-2016 02:40:00,3.888177,327.7907
21-Jul-2016 02:50:00,3.691614,327.5853
21-Jul-2016 03:00:00,3.872108,327.2986
21-Jul-2016 03:10:00,4.149602,328.4924
21-Jul-2016 03:20:00,3.885658,329.5348
21-Jul-2016 03:30:00,3.551759,334.2485
21-Jul-2016 03:40:00,3.142929,331.5498
21-Jul-2016 03:50:00,2.86691,331.1927
21-Jul-2016 04:00:00,2.663369,329.9285
21-Jul-2016 04:10:00,2.557546,323.692
21-Jul-2016 04:20:00,2.66692,316.3377
21-Jul-2016 04:30:00,2.615248,317.9963
21-Jul-2016 04:40:00,2.552872,327.5535
21-Jul-2016 04:50:00,2.113242,331.0003
21-Jul-2016 05:00:00,2.152704,329.3018
21-Jul-2016 05:10:00,2.155957,335.3063
21-Jul-2016 05:20:00,1.564474,333.3997
21-Jul-2016 05:30:00,1.5986,331.6445
21-Jul-2016 05:40:00,2.043648,341.0883
21-Jul-2016 05:50:00,2.924237,354.27
21-Jul-2016 06:00:00,2.644179,337.3715
21-Jul-2016 06:10:00,1.689099,313.8241
21-Jul-2016 06:20:00,1.380017,294.3401
21-Jul-2016 06:30:00,1.294388,303.7917
21-Jul-2016 06:40:00,1.185593,332.3552
21-Jul-2016 06:50:00,1.358145,320.7283
21-Jul-2016 07:00:00,2.024121,305.6145
21-Jul-2016 07:10:00,2.06581,303.2982
21-Jul-2016 07:20:00,2.525248,296.4278
21-Jul-2016 07:30:00,2.435282,301.4254
21-Jul-2016 07:40:00,2.768385,296.9601
21-Jul-2016 07:50:00,3.544969,320.7535
21-Jul-2016 08:00:00,3.604334,316.7572
21-Jul-2016 08:10:00,3.53716,307.1589
21-Jul-2016 08:20:00,4.053296,305.3268
21-Jul-2016 08:30:00,3.234712,292.6717
21-Jul-2016 08:40:00,2.880942,286.395
21-Jul-2016 08:50:00,2.994965,282.5026
21-Jul-2016 09:00:00,3.543705,295.6858
21-Jul-2016 09:10:00,3.776099,303.5652
21-Jul-2016 09:20:00,3.773637,301.5453
21-Jul-2016 09:30:00,3.81911,296.8195
21-Jul-2016 09:40:00,3.73316,306.5942
21-Jul-2016 09:50:00,3.574479,308.7772
21-Jul-2016 10:00:00,3.40132,306.7253
21-Jul-2016 10:10:00,3.434177,301.246
21-Jul-2016 10:20:00,2.889672,286.0852
21-Jul-2016 10:30:00,3.714436,294.9077
21-Jul-2016 10:40:00,3.509088,297.7209
21-Jul-2016 10:50:00,3.698153,307.042
21-Jul-2016 11:00:00,4.020989,312.1298
21-Jul-2016 11:10:00,3.985791,312.234
21-Jul-2016 11:20:00,4.332602,313.9971
21-Jul-2016 11:30:00,4.466756,318.5121
